area_data_type,geography_type,geography_id,geography_desc,geography_desc_full,total_units,biz_res,technology,speed_02_02,speed_10_1,speed_25_3,speed_100_20,speed_250_25,speed_1000_100
Total,Census Place,0902690,Bantam,"Bantam, CT",477,B,Cable,0.322851153,0.322851153,0.322851153,0.322851153,0.322851153,0
Total,Census Place,0902690,Bantam,"Bantam, CT",477,R,Fiber,0.897274633,0.897274633,0.897274633,0.897274633,0.897274633,0.897274633
Total,Census Place,0902690,Bantam,"Bantam, CT",477,B,Fiber,0.794549266,0.794549266,0.794549266,0.794549266,0.794549266,0.794549266
Total,Census Place,0902690,Bantam,"Bantam, CT",477,R,All Satellite,1.000000000,1.000000000,1.000000000,1.000000000,0,0
Total,Census Place,0902690,Bantam,"Bantam, CT",477,B,All Satellite,1.000000000,1.000000000,1.000000000,1.000000000,0.000000000,0
Total,Census Place,0902690,Bantam,"Bantam, CT",477,R,GSO Satellite,1.000000000,1.000000000,1.000000000,0,0,0
Total,Census Place,0902690,Bantam,"Bantam, CT",477,B,GSO Satellite,1.000000000,1.000000000,1.000000000,0,0,0
Total,Census Place,0902690,Bantam,"Bantam, CT",477,R,NGSO Satellite,1.000000000,1.000000000,1.000000000,1.000000000,0,0
Total,Census Place,0902690,Bantam,"Bantam, CT",477,B,NGSO Satellite,1.000000000,1.000000000,1.000000000,1.000000000,0.000000000,0
Total,Census Place,0902690,Bantam,"Bantam, CT",477,R,All Fixed Wireless,0.779874214,0.109014675,0.109014675,0.071278826,0.000000000,0
Total,Census Place,0902690,Bantam,"Bantam, CT",477,B,All Fixed Wireless,0.976939203,0.400419287,0.400419287,0.044025157,0,0.000000000
Total,Census Place,0902690,Bantam,"Bantam, CT",477,R,Unlicensed Fixed Wireless,0,0,0.000000000,0,0,0
Total,Census Place,0902690,Bantam,"Bantam, CT",477,B,Unlicensed Fixed Wireless,0,0,0,0,0.000000000,0
Total,Census Place,0902690,Bantam,"Bantam, CT",477,R,Licensed Fixed Wireless,0.779874214,0.109014675,0.109014675,0.071278826,0,0
Total,Census Place,0902690,Bantam,"Bantam, CT",477,B,Licensed Fixed Wireless,0.976939203,0.400419287,0.400419287,0.044025157,0,0.000000000
Total,Census Place,0902690,Bantam,"Bantam, CT",477,R,Other,0,0,0,0,0.000000000,0
Total,Census Place,0902690,Bantam,"Bantam, CT",477,B,Other,0,0,0,0,0.000000000,0
Total,Census Place,0904790,Bethel,"Bethel, CT",6042,R,Any Technology,1.000000000,1.000000000,1.000000000,1.000000000,0.998179411,0.789142668
Total,Census Place,0904790,Bethel,"Bethel, CT",6042,B,Any Technology,1.000000000,1.000000000,1.000000000,1.000000000,0.997848395,0.603442569
Total,Census Place,0904790,Bethel,"Bethel, CT",6042,R,All Wired,0.998344919,0.998344919,0.998179411,0.998179411,0.998179411,0.789142668
Total,Census Place,0904790,Bethel,"Bethel, CT",6042,B,All Wired,0.997848395,0.997848395,0.997848395,0.997848395,0.997848395,0.603442569
Total,Census Place,0904790,Bethel,"Bethel, CT",6042,R,Any Terrestrial,0.999172459,0.999172459,0.999006951,0.998841443,0.998179411,0.789142668
Total,Census Place,0904790,Bethel,"Bethel, CT",6042,B,Any Terrestrial,0.999834492,0.999668984,0.999668984,0.998344919,0.997848395,0.603442569
Total,Census Place,0904790,Bethel,"Bethel, CT",6042,R,All Wired and Licensed Fixed Wireless,0.999172459,0.999172459,0.999006951,0.998841443,0.998179411,0.789142668
Total,Census Place,0904790,Bethel,"Bethel, CT",6042,B,All Wired and Licensed Fixed Wireless,0.999834492,0.999668984,0.999668984,0.998344919,0.997848395,0.603442569
Total,Census Place,0904790,Bethel,"Bethel, CT",6042,R,Copper,0.421549156,0.421549156,0.039721946,0.000496524,0,0.000000000
Total,Census Place,0904790,Bethel,"Bethel, CT",6042,B,Copper,0.061900033,0.061900033,0.031612049,0,0,0
Total,Census Place,0904790,Bethel,"Bethel, CT",6042,R,Cable/Fiber,0.998179411,0.998179411,0.998179411,0.998179411,0.998179411,0.789142668
Total,Census Place,0904790,Bethel,"Bethel, CT",6042,B,Cable/Fiber,0.997848395,0.997848395,0.997848395,0.997848395,0.997848395,0.603442569
Total,Census Place,0904790,Bethel,"Bethel, CT",6042,R,Cable,0.985931811,0.985931811,0.985931811,0.985931811,0.985931811,0.595167163
