area_data_type,geography_type,geography_id,geography_desc,geography_desc_full,total_units,biz_res,technology,speed_02_02,speed_10_1,speed_25_3,speed_100_20,speed_250_25,speed_1000_100
Total,Census Place,0401090,Ak-Chin Village,"Ak-Chin Village, AZ",414,B,Copper,0.524154589,0.425120773,0.280193237,0,0,0
Total,Census Place,0401090,Ak-Chin Village,"Ak-Chin Village, AZ",414,R,Cable/Fiber,0,0,0.000000000,0,0,0
Total,Census Place,0401090,Ak-Chin Village,"Ak-Chin Village, AZ",414,B,Cable/Fiber,0.009661836,0.009661836,0.009661836,0.009661836,0.009661836,0
Total,Census Place,0401090,Ak-Chin Village,"Ak-Chin Village, AZ",414,R,Cable,0,0,0,0,0,0.000000000
Total,Census Place,0401090,Ak-Chin Village,"Ak-Chin Village, AZ",414,B,Cable,0.009661836,0.009661836,0.009661836,0.009661836,0.009661836,0
Total,Census Place,0401090,Ak-Chin Village,"Ak-Chin Village, AZ",414,R,Fiber,0,0,0,0,0.000000000,0
Total,Census Place,0401090,Ak-Chin Village,"Ak-Chin Village, AZ",414,B,Fiber,0,0,0,0,0,0.000000000
Total,Census Place,0401090,Ak-Chin Village,"Ak-Chin Village, AZ",414,R,All Satellite,1.000000000,1.000000000,1.000000000,1.000000000,0,0
Total,Census Place,0401090,Ak-Chin Village,"Ak-Chin Village, AZ",414,B,All Satellite,1.000000000,1.000000000,1.000000000,1.000000000,0,0
Total,Census Place,0401090,Ak-Chin Village,"Ak-Chin Village, AZ",414,R,GSO Satellite,1.000000000,1.000000000,1.000000000,0,0,0
Total,Census Place,0401090,Ak-Chin Village,"Ak-Chin Village, AZ",414,B,GSO Satellite,1.000000000,1.000000000,1.000000000,0,0,0.000000000
Total,Census Place,0401090,Ak-Chin Village,"Ak-Chin Village, AZ",414,R,NGSO Satellite,1.000000000,1.000000000,1.000000000,1.000000000,0.000000000,0
Total,Census Place,0401090,Ak-Chin Village,"Ak-Chin Village, AZ",414,B,NGSO Satellite,1.000000000,1.000000000,1.000000000,1.000000000,0.000000000,0
Total,Census Place,0401090,Ak-Chin Village,"Ak-Chin Village, AZ",414,R,All Fixed Wireless,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,0.504830918
Total,Census Place,0401090,Ak-Chin Village,"Ak-Chin Village, AZ",414,B,All Fixed Wireless,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,0.504830918
Total,Census Place,0401090,Ak-Chin Village,"Ak-Chin Village, AZ",414,R,Unlicensed Fixed Wireless,0.961352657,0.799516908,0.799516908,0.504830918,0.504830918,0.504830918
Total,Census Place,0401090,Ak-Chin Village,"Ak-Chin Village, AZ",414,B,Unlicensed Fixed Wireless,0.961352657,0.799516908,0.799516908,0.504830918,0.504830918,0.504830918
Total,Census Place,0401090,Ak-Chin Village,"Ak-Chin Village, AZ",414,R,Licensed Fixed Wireless,0.531400966,0.524154589,0.524154589,0.524154589,0.514492754,0
Total,Census Place,0401090,Ak-Chin Village,"Ak-Chin Village, AZ",414,B,Licensed Fixed Wireless,0.533816425,0.528985507,0.528985507,0.519323671,0.514492754,0.000000000
Total,Census Place,0401090,Ak-Chin Village,"Ak-Chin Village, AZ",414,R,Other,0,0,0,0,0,0.000000000
Total,Census Place,0401090,Ak-Chin Village,"Ak-Chin Village, AZ",414,B,Other,0.000000000,0,0,0,0,0
Total,Census Place,0401170,Alamo Lake,"Alamo Lake, AZ",26,R,Any Technology,1.000000000,1.000000000,1.000000000,1.000000000,0,0
Total,Census Place,0401170,Alamo Lake,"Alamo Lake, AZ",26,B,Any Technology,1.000000000,1.000000000,1.000000000,1.000000000,0,0.000000000
Total,Census Place,0401170,Alamo Lake,"Alamo Lake, AZ",26,R,All Wired,0.000000000,0,0,0,0,0
Total,Census Place,0401170,Alamo Lake,"Alamo Lake, AZ",26,B,All Wired,0.000000000,0,0,0,0,0
Total,Census Place,0401170,Alamo Lake,"Alamo Lake, AZ",26,R,Any Terrestrial,0.076923077,0,0,0,0,0
Total,Census Place,0401170,Alamo Lake,"Alamo Lake, AZ",26,B,Any Terrestrial,0.153846154,0.153846154,0.153846154,0,0,0.000000000
Total,Census Place,0401170,Alamo Lake,"Alamo Lake, AZ",26,R,All Wired and Licensed Fixed Wireless,0.076923077,0.000000000,0,0,0,0
Total,Census Place,0401170,Alamo Lake,"Alamo Lake, AZ",26,B,All Wired and Licensed Fixed Wireless,0.153846154,0.153846154,0.153846154,0.000000000,0,0
