area_data_type,geography_type,geography_id,geography_desc,geography_desc_full,total_units,biz_res,technology,speed_02_02,speed_10_1,speed_25_3,speed_100_20,speed_250_25,speed_1000_100
Total,Census Place,4643380,Monroe,"Monroe, SD",91,B,Any Terrestrial,0.527472527,0.219780220,0.219780220,0.219780220,0.219780220,0.219780220
Total,Census Place,4643380,Monroe,"Monroe, SD",91,R,All Wired and Licensed Fixed Wireless,0.802197802,0.802197802,0.802197802,0.802197802,0.802197802,0.802197802
Total,Census Place,4643380,Monroe,"Monroe, SD",91,B,All Wired and Licensed Fixed Wireless,0.527472527,0.219780220,0.219780220,0.219780220,0.219780220,0.219780220
Total,Census Place,4643380,Monroe,"Monroe, SD",91,R,Copper,0.780219780,0.780219780,0,0,0,0.000000000
Total,Census Place,4643380,Monroe,"Monroe, SD",91,B,Copper,0.219780220,0.219780220,0,0,0,0
Total,Census Place,4643380,Monroe,"Monroe, SD",91,R,Cable/Fiber,0.802197802,0.802197802,0.802197802,0.802197802,0.802197802,0.802197802
Total,Census Place,4643380,Monroe,"Monroe, SD",91,B,Cable/Fiber,0.219780220,0.219780220,0.219780220,0.219780220,0.219780220,0.219780220
Total,Census Place,4643380,Monroe,"Monroe, SD",91,R,Cable,0,0.000000000,0,0,0,0
Total,Census Place,4643380,Monroe,"Monroe, SD",91,B,Cable,0,0,0,0.000000000,0,0
Total,Census Place,4643380,Monroe,"Monroe, SD",91,R,Fiber,0.802197802,0.802197802,0.802197802,0.802197802,0.802197802,0.802197802
Total,Census Place,4643380,Monroe,"Monroe, SD",91,B,Fiber,0.219780220,0.219780220,0.219780220,0.219780220,0.219780220,0.219780220
Total,Census Place,4643380,Monroe,"Monroe, SD",91,R,All Satellite,1.000000000,1.000000000,1.000000000,1.000000000,0,0
Total,Census Place,4643380,Monroe,"Monroe, SD",91,B,All Satellite,1.000000000,1.000000000,1.000000000,1.000000000,0.000000000,0
Total,Census Place,4643380,Monroe,"Monroe, SD",91,R,GSO Satellite,1.000000000,1.000000000,1.000000000,0,0,0
Total,Census Place,4643380,Monroe,"Monroe, SD",91,B,GSO Satellite,1.000000000,1.000000000,1.000000000,0,0,0
Total,Census Place,4643380,Monroe,"Monroe, SD",91,R,NGSO Satellite,1.000000000,1.000000000,1.000000000,1.000000000,0,0
Total,Census Place,4643380,Monroe,"Monroe, SD",91,B,NGSO Satellite,1.000000000,1.000000000,1.000000000,1.000000000,0,0
Total,Census Place,4643380,Monroe,"Monroe, SD",91,R,All Fixed Wireless,0.780219780,0.780219780,0.780219780,0,0,0
Total,Census Place,4643380,Monroe,"Monroe, SD",91,B,All Fixed Wireless,0.527472527,0.219780220,0.219780220,0,0,0.000000000
Total,Census Place,4643380,Monroe,"Monroe, SD",91,R,Unlicensed Fixed Wireless,0.780219780,0.780219780,0.780219780,0,0.000000000,0
Total,Census Place,4643380,Monroe,"Monroe, SD",91,B,Unlicensed Fixed Wireless,0.219780220,0.219780220,0.219780220,0,0,0
Total,Census Place,4643380,Monroe,"Monroe, SD",91,R,Licensed Fixed Wireless,0.307692308,0,0,0,0.000000000,0
Total,Census Place,4643380,Monroe,"Monroe, SD",91,B,Licensed Fixed Wireless,0.527472527,0.219780220,0.219780220,0,0.000000000,0
Total,Census Place,4643380,Monroe,"Monroe, SD",91,R,Other,0,0,0,0,0,0.000000000
Total,Census Place,4643380,Monroe,"Monroe, SD",91,B,Other,0,0,0,0,0.000000000,0
Total,Census Place,4643500,Montrose,"Montrose, SD",250,R,Any Technology,1.000000000,1.000000000,1.000000000,1.000000000,0.912000000,0.912000000
Total,Census Place,4643500,Montrose,"Montrose, SD",250,B,Any Technology,1.000000000,1.000000000,1.000000000,1.000000000,0.912000000,0.912000000
Total,Census Place,4643500,Montrose,"Montrose, SD",250,R,All Wired,1.000000000,1.000000000,1.000000000,1.000000000,0.912000000,0.912000000
Total,Census Place,4643500,Montrose,"Montrose, SD",250,B,All Wired,1.000000000,1.000000000,1.000000000,1.000000000,0.912000000,0.912000000
Total,Census Place,4643500,Montrose,"Montrose, SD",250,R,Any Terrestrial,1.000000000,1.000000000,1.000000000,1.000000000,0.912000000,0.912000000
Total,Census Place,4643500,Montrose,"Montrose, SD",250,B,Any Terrestrial,1.000000000,1.000000000,1.000000000,1.000000000,0.912000000,0.912000000
Total,Census Place,4643500,Montrose,"Montrose, SD",250,R,All Wired and Licensed Fixed Wireless,1.000000000,1.000000000,1.000000000,1.000000000,0.912000000,0.912000000
Total,Census Place,4643500,Montrose,"Montrose, SD",250,B,All Wired and Licensed Fixed Wireless,1.000000000,1.000000000,1.000000000,1.000000000,0.912000000,0.912000000
Total,Census Place,4643500,Montrose,"Montrose, SD",250,R,Copper,0,0,0,0,0,0.000000000
Total,Census Place,4643500,Montrose,"Montrose, SD",250,B,Copper,0,0,0,0,0.000000000,0
Total,Census Place,4643500,Montrose,"Montrose, SD",250,R,Cable/Fiber,1.000000000,1.000000000,1.000000000,1.000000000,0.912000000,0.912000000
Total,Census Place,4643500,Montrose,"Montrose, SD",250,B,Cable/Fiber,1.000000000,1.000000000,1.000000000,1.000000000,0.912000000,0.912000000
Total,Census Place,4643500,Montrose,"Montrose, SD",250,R,Cable,0.088000000,0.088000000,0.088000000,0.088000000,0,0
Total,Census Place,4643500,Montrose,"Montrose, SD",250,B,Cable,0.088000000,0.088000000,0.088000000,0.088000000,0,0
Total,Census Place,4643500,Montrose,"Montrose, SD",250,R,Fiber,0.912000000,0.912000000,0.912000000,0.912000000,0.912000000,0.912000000
Total,Census Place,4643500,Montrose,"Montrose, SD",250,B,Fiber,0.912000000,0.912000000,0.912000000,0.912000000,0.912000000,0.912000000
Total,Census Place,4643500,Montrose,"Montrose, SD",250,R,All Satellite,1.000000000,1.000000000,1.000000000,1.000000000,0.000000000,0
Total,Census Place,4643500,Montrose,"Montrose, SD",250,B,All Satellite,1.000000000,1.000000000,1.000000000,1.000000000,0,0
Total,Census Place,4643500,Montrose,"Montrose, SD",250,R,GSO Satellite,1.000000000,1.000000000,1.000000000,0.000000000,0,0
Total,Census Place,4643500,Montrose,"Montrose, SD",250,B,GSO Satellite,1.000000000,1.000000000,1.000000000,0,0.000000000,0
Total,Census Place,4643500,Montrose,"Montrose, SD",250,R,NGSO Satellite,1.000000000,1.000000000,1.000000000,1.000000000,0.000000000,0
Total,Census Place,4643500,Montrose,"Montrose, SD",250,B,NGSO Satellite,1.000000000,1.000000000,1.000000000,1.000000000,0.000000000,0
Total,Census Place,4643500,Montrose,"Montrose, SD",250,R,All Fixed Wireless,0.448000000,0.176000000,0.176000000,0.012000000,0,0
Total,Census Place,4643500,Montrose,"Montrose, SD",250,B,All Fixed Wireless,0.720000000,0.468000000,0.468000000,0.012000000,0,0
Total,Census Place,4643500,Montrose,"Montrose, SD",250,R,Unlicensed Fixed Wireless,0,0,0,0,0.000000000,0
Total,Census Place,4643500,Montrose,"Montrose, SD",250,B,Unlicensed Fixed Wireless,0,0,0,0,0.000000000,0
Total,Census Place,4643500,Montrose,"Montrose, SD",250,R,Licensed Fixed Wireless,0.448000000,0.176000000,0.176000000,0.012000000,0,0
Total,Census Place,4643500,Montrose,"Montrose, SD",250,B,Licensed Fixed Wireless,0.720000000,0.468000000,0.468000000,0.012000000,0.000000000,0
Total,Census Place,4643500,Montrose,"Montrose, SD",250,R,Other,0,0,0,0,0.000000000,0
Total,Census Place,4643500,Montrose,"Montrose, SD",250,B,Other,0,0,0,0,0,0.000000000
Total,Census Place,4643780,Morningside,"Morningside, SD",96,R,Any Technology,1.000000000,1.000000000,1.000000000,1.000000000,0.885416667,0.145833333
Total,Census Place,4643780,Morningside,"Morningside, SD",96,B,Any Technology,1.000000000,1.000000000,1.000000000,1.000000000,0.885416667,0.145833333
Total,Census Place,4643780,Morningside,"Morningside, SD",96,R,All Wired,0.937500000,0.885416667,0.885416667,0.885416667,0.885416667,0.145833333
Total,Census Place,4643780,Morningside,"Morningside, SD",96,B,All Wired,0.937500000,0.885416667,0.885416667,0.885416667,0.885416667,0.145833333
Total,Census Place,4643780,Morningside,"Morningside, SD",96,R,Any Terrestrial,1.000000000,1.000000000,1.000000000,1.000000000,0.885416667,0.145833333
Total,Census Place,4643780,Morningside,"Morningside, SD",96,B,Any Terrestrial,1.000000000,1.000000000,1.000000000,1.000000000,0.885416667,0.145833333
Total,Census Place,4643780,Morningside,"Morningside, SD",96,R,All Wired and Licensed Fixed Wireless,1.000000000,1.000000000,1.000000000,1.000000000,0.885416667,0.145833333
Total,Census Place,4643780,Morningside,"Morningside, SD",96,B,All Wired and Licensed Fixed Wireless,1.000000000,1.000000000,1.000000000,1.000000000,0.885416667,0.145833333
Total,Census Place,4643780,Morningside,"Morningside, SD",96,R,Copper,0.562500000,0.114583333,0.104166667,0,0,0.000000000
Total,Census Place,4643780,Morningside,"Morningside, SD",96,B,Copper,0.562500000,0.114583333,0.104166667,0,0,0
Total,Census Place,4643780,Morningside,"Morningside, SD",96,R,Cable/Fiber,0.885416667,0.885416667,0.885416667,0.885416667,0.885416667,0.145833333
Total,Census Place,4643780,Morningside,"Morningside, SD",96,B,Cable/Fiber,0.885416667,0.885416667,0.885416667,0.885416667,0.885416667,0.145833333
Total,Census Place,4643780,Morningside,"Morningside, SD",96,R,Cable,0.739583333,0.739583333,0.739583333,0.739583333,0.739583333,0
Total,Census Place,4643780,Morningside,"Morningside, SD",96,B,Cable,0.739583333,0.739583333,0.739583333,0.739583333,0.739583333,0
Total,Census Place,4643780,Morningside,"Morningside, SD",96,R,Fiber,0.145833333,0.145833333,0.145833333,0.145833333,0.145833333,0.145833333
Total,Census Place,4643780,Morningside,"Morningside, SD",96,B,Fiber,0.145833333,0.145833333,0.145833333,0.145833333,0.145833333,0.145833333
Total,Census Place,4643780,Morningside,"Morningside, SD",96,R,All Satellite,1.000000000,1.000000000,1.000000000,1.000000000,0,0.000000000
Total,Census Place,4643780,Morningside,"Morningside, SD",96,B,All Satellite,1.000000000,1.000000000,1.000000000,1.000000000,0,0
Total,Census Place,4643780,Morningside,"Morningside, SD",96,R,GSO Satellite,1.000000000,1.000000000,1.000000000,0,0.000000000,0
Total,Census Place,4643780,Morningside,"Morningside, SD",96,B,GSO Satellite,1.000000000,1.000000000,1.000000000,0,0,0
Total,Census Place,4643780,Morningside,"Morningside, SD",96,R,NGSO Satellite,1.000000000,1.000000000,1.000000000,1.000000000,0,0
Total,Census Place,4643780,Morningside,"Morningside, SD",96,B,NGSO Satellite,1.000000000,1.000000000,1.000000000,1.000000000,0,0
Total,Census Place,4643780,Morningside,"Morningside, SD",96,R,All Fixed Wireless,0.687500000,0.302083333,0.302083333,0.302083333,0,0.000000000
Total,Census Place,4643780,Morningside,"Morningside, SD",96,B,All Fixed Wireless,0.906250000,0.531250000,0.531250000,0.312500000,0,0
Total,Census Place,4643780,Morningside,"Morningside, SD",96,R,Unlicensed Fixed Wireless,0.072916667,0.072916667,0.072916667,0,0,0
Total,Census Place,4643780,Morningside,"Morningside, SD",96,B,Unlicensed Fixed Wireless,0.083333333,0.083333333,0.083333333,0.010416667,0,0
Total,Census Place,4643780,Morningside,"Morningside, SD",96,R,Licensed Fixed Wireless,0.687500000,0.302083333,0.302083333,0.302083333,0,0
Total,Census Place,4643780,Morningside,"Morningside, SD",96,B,Licensed Fixed Wireless,0.906250000,0.531250000,0.531250000,0.302083333,0,0
Total,Census Place,4643780,Morningside,"Morningside, SD",96,R,Other,0,0.000000000,0,0,0,0
Total,Census Place,4643780,Morningside,"Morningside, SD",96,B,Other,0.000000000,0,0,0,0,0
Total,Census Place,4643860,Morristown,"Morristown, SD",72,R,Any Technology,1.000000000,1.000000000,1.000000000,1.000000000,0,0
Total,Census Place,4643860,Morristown,"Morristown, SD",72,B,Any Technology,1.000000000,1.000000000,1.000000000,1.000000000,0,0
Total,Census Place,4643860,Morristown,"Morristown, SD",72,R,All Wired,0,0,0.000000000,0,0,0
Total,Census Place,4643860,Morristown,"Morristown, SD",72,B,All Wired,0,0,0,0.000000000,0,0
Total,Census Place,4643860,Morristown,"Morristown, SD",72,R,Any Terrestrial,0.013888889,0.013888889,0,0.000000000,0,0
Total,Census Place,4643860,Morristown,"Morristown, SD",72,B,Any Terrestrial,0.194444444,0.194444444,0.194444444,0,0,0
Total,Census Place,4643860,Morristown,"Morristown, SD",72,R,All Wired and Licensed Fixed Wireless,0.013888889,0.013888889,0,0,0,0
Total,Census Place,4643860,Morristown,"Morristown, SD",72,B,All Wired and Licensed Fixed Wireless,0.194444444,0.194444444,0.194444444,0,0,0
Total,Census Place,4643860,Morristown,"Morristown, SD",72,R,Copper,0,0,0,0,0,0.000000000
Total,Census Place,4643860,Morristown,"Morristown, SD",72,B,Copper,0,0,0,0,0,0.000000000
Total,Census Place,4643860,Morristown,"Morristown, SD",72,R,Cable/Fiber,0,0.000000000,0,0,0,0
Total,Census Place,4643860,Morristown,"Morristown, SD",72,B,Cable/Fiber,0.000000000,0,0,0,0,0
Total,Census Place,4643860,Morristown,"Morristown, SD",72,R,Cable,0,0,0,0,0,0.000000000
Total,Census Place,4643860,Morristown,"Morristown, SD",72,B,Cable,0,0,0,0,0,0.000000000
Total,Census Place,4643860,Morristown,"Morristown, SD",72,R,Fiber,0,0,0.000000000,0,0,0
Total,Census Place,4643860,Morristown,"Morristown, SD",72,B,Fiber,0,0,0,0,0,0.000000000
Total,Census Place,4643860,Morristown,"Morristown, SD",72,R,All Satellite,1.000000000,1.000000000,1.000000000,1.000000000,0,0
Total,Census Place,4643860,Morristown,"Morristown, SD",72,B,All Satellite,1.000000000,1.000000000,1.000000000,1.000000000,0,0
Total,Census Place,4643860,Morristown,"Morristown, SD",72,R,GSO Satellite,1.000000000,1.000000000,1.000000000,0,0,0
Total,Census Place,4643860,Morristown,"Morristown, SD",72,B,GSO Satellite,1.000000000,1.000000000,1.000000000,0,0,0
Total,Census Place,4643860,Morristown,"Morristown, SD",72,R,NGSO Satellite,1.000000000,1.000000000,1.000000000,1.000000000,0,0.000000000
Total,Census Place,4643860,Morristown,"Morristown, SD",72,B,NGSO Satellite,1.000000000,1.000000000,1.000000000,1.000000000,0,0
Total,Census Place,4643860,Morristown,"Morristown, SD",72,R,All Fixed Wireless,0.013888889,0.013888889,0,0,0,0
Total,Census Place,4643860,Morristown,"Morristown, SD",72,B,All Fixed Wireless,0.194444444,0.194444444,0.194444444,0.000000000,0,0
Total,Census Place,4643860,Morristown,"Morristown, SD",72,R,Unlicensed Fixed Wireless,0,0,0,0.000000000,0,0
Total,Census Place,4643860,Morristown,"Morristown, SD",72,B,Unlicensed Fixed Wireless,0,0.000000000,0,0,0,0
Total,Census Place,4643860,Morristown,"Morristown, SD",72,R,Licensed Fixed Wireless,0.013888889,0.013888889,0,0,0,0
Total,Census Place,4643860,Morristown,"Morristown, SD",72,B,Licensed Fixed Wireless,0.194444444,0.194444444,0.194444444,0,0,0.000000000
Total,Census Place,4643860,Morristown,"Morristown, SD",72,R,Other,0,0,0,0,0.000000000,0
Total,Census Place,4643860,Morristown,"Morristown, SD",72,B,Other,0,0,0,0,0,0.000000000
Total,Census Place,4644020,Mound City,"Mound City, SD",91,R,Any Technology,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000
Total,Census Place,4644020,Mound City,"Mound City, SD",91,B,Any Technology,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000
Total,Census Place,4644020,Mound City,"Mound City, SD",91,R,All Wired,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000
Total,Census Place,4644020,Mound City,"Mound City, SD",91,B,All Wired,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000
Total,Census Place,4644020,Mound City,"Mound City, SD",91,R,Any Terrestrial,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000
Total,Census Place,4644020,Mound City,"Mound City, SD",91,B,Any Terrestrial,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000
Total,Census Place,4644020,Mound City,"Mound City, SD",91,R,All Wired and Licensed Fixed Wireless,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000
Total,Census Place,4644020,Mound City,"Mound City, SD",91,B,All Wired and Licensed Fixed Wireless,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000
Total,Census Place,4644020,Mound City,"Mound City, SD",91,R,Copper,0,0,0,0,0,0.000000000
Total,Census Place,4644020,Mound City,"Mound City, SD",91,B,Copper,0,0,0,0,0.000000000,0
Total,Census Place,4644020,Mound City,"Mound City, SD",91,R,Cable/Fiber,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000
Total,Census Place,4644020,Mound City,"Mound City, SD",91,B,Cable/Fiber,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000
Total,Census Place,4644020,Mound City,"Mound City, SD",91,R,Cable,0,0.000000000,0,0,0,0
Total,Census Place,4644020,Mound City,"Mound City, SD",91,B,Cable,0,0,0,0,0.000000000,0
Total,Census Place,4644020,Mound City,"Mound City, SD",91,R,Fiber,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000
Total,Census Place,4644020,Mound City,"Mound City, SD",91,B,Fiber,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000
Total,Census Place,4644020,Mound City,"Mound City, SD",91,R,All Satellite,1.000000000,1.000000000,1.000000000,1.000000000,0,0
Total,Census Place,4644020,Mound City,"Mound City, SD",91,B,All Satellite,1.000000000,1.000000000,1.000000000,1.000000000,0,0.000000000
Total,Census Place,4644020,Mound City,"Mound City, SD",91,R,GSO Satellite,1.000000000,1.000000000,1.000000000,0,0.000000000,0
Total,Census Place,4644020,Mound City,"Mound City, SD",91,B,GSO Satellite,1.000000000,1.000000000,1.000000000,0,0,0
Total,Census Place,4644020,Mound City,"Mound City, SD",91,R,NGSO Satellite,1.000000000,1.000000000,1.000000000,1.000000000,0,0
Total,Census Place,4644020,Mound City,"Mound City, SD",91,B,NGSO Satellite,1.000000000,1.000000000,1.000000000,1.000000000,0,0
Total,Census Place,4644020,Mound City,"Mound City, SD",91,R,All Fixed Wireless,0.626373626,0.626373626,0.626373626,0.626373626,0,0.000000000
Total,Census Place,4644020,Mound City,"Mound City, SD",91,B,All Fixed Wireless,0.395604396,0.384615385,0.384615385,0.164835165,0,0
Total,Census Place,4644020,Mound City,"Mound City, SD",91,R,Unlicensed Fixed Wireless,0,0,0,0,0,0.000000000
Total,Census Place,4644020,Mound City,"Mound City, SD",91,B,Unlicensed Fixed Wireless,0,0.000000000,0,0,0,0
Total,Census Place,4644020,Mound City,"Mound City, SD",91,R,Licensed Fixed Wireless,0.626373626,0.626373626,0.626373626,0.626373626,0,0
Total,Census Place,4644020,Mound City,"Mound City, SD",91,B,Licensed Fixed Wireless,0.395604396,0.384615385,0.384615385,0.164835165,0,0
Total,Census Place,4644020,Mound City,"Mound City, SD",91,R,Other,0,0,0,0.000000000,0,0
Total,Census Place,4644020,Mound City,"Mound City, SD",91,B,Other,0,0.000000000,0,0,0,0
Total,Census Place,4644032,Mountain Plains,"Mountain Plains, SD",188,R,Any Technology,1.000000000,1.000000000,1.000000000,1.000000000,0.989361702,0.989361702
Total,Census Place,4644032,Mountain Plains,"Mountain Plains, SD",188,B,Any Technology,1.000000000,1.000000000,1.000000000,1.000000000,0.026595745,0.026595745
Total,Census Place,4644032,Mountain Plains,"Mountain Plains, SD",188,R,All Wired,1.000000000,1.000000000,1.000000000,0.989361702,0.989361702,0.989361702
Total,Census Place,4644032,Mountain Plains,"Mountain Plains, SD",188,B,All Wired,0.984042553,0.872340426,0.505319149,0.026595745,0.026595745,0.026595745
Total,Census Place,4644032,Mountain Plains,"Mountain Plains, SD",188,R,Any Terrestrial,1.000000000,1.000000000,1.000000000,0.989361702,0.989361702,0.989361702
Total,Census Place,4644032,Mountain Plains,"Mountain Plains, SD",188,B,Any Terrestrial,1.000000000,0.936170213,0.515957447,0.026595745,0.026595745,0.026595745
Total,Census Place,4644032,Mountain Plains,"Mountain Plains, SD",188,R,All Wired and Licensed Fixed Wireless,1.000000000,1.000000000,1.000000000,0.989361702,0.989361702,0.989361702
Total,Census Place,4644032,Mountain Plains,"Mountain Plains, SD",188,B,All Wired and Licensed Fixed Wireless,1.000000000,0.936170213,0.515957447,0.026595745,0.026595745,0.026595745
Total,Census Place,4644032,Mountain Plains,"Mountain Plains, SD",188,R,Copper,0.984042553,0.872340426,0.505319149,0,0,0
Total,Census Place,4644032,Mountain Plains,"Mountain Plains, SD",188,B,Copper,0.984042553,0.872340426,0.505319149,0,0,0
Total,Census Place,4644032,Mountain Plains,"Mountain Plains, SD",188,R,Cable/Fiber,0.989361702,0.989361702,0.989361702,0.989361702,0.989361702,0.989361702
Total,Census Place,4644032,Mountain Plains,"Mountain Plains, SD",188,B,Cable/Fiber,0.026595745,0.026595745,0.026595745,0.026595745,0.026595745,0.026595745
Total,Census Place,4644032,Mountain Plains,"Mountain Plains, SD",188,R,Cable,0.042553191,0.042553191,0.042553191,0.042553191,0.042553191,0
Total,Census Place,4644032,Mountain Plains,"Mountain Plains, SD",188,B,Cable,0.021276596,0.021276596,0.021276596,0.021276596,0.021276596,0
Total,Census Place,4644032,Mountain Plains,"Mountain Plains, SD",188,R,Fiber,0.989361702,0.989361702,0.989361702,0.989361702,0.989361702,0.989361702
Total,Census Place,4644032,Mountain Plains,"Mountain Plains, SD",188,B,Fiber,0.026595745,0.026595745,0.026595745,0.026595745,0.026595745,0.026595745
Total,Census Place,4644032,Mountain Plains,"Mountain Plains, SD",188,R,All Satellite,1.000000000,1.000000000,1.000000000,1.000000000,0,0
Total,Census Place,4644032,Mountain Plains,"Mountain Plains, SD",188,B,All Satellite,1.000000000,1.000000000,1.000000000,1.000000000,0,0
Total,Census Place,4644032,Mountain Plains,"Mountain Plains, SD",188,R,GSO Satellite,1.000000000,1.000000000,1.000000000,0.000000000,0,0
Total,Census Place,4644032,Mountain Plains,"Mountain Plains, SD",188,B,GSO Satellite,1.000000000,1.000000000,1.000000000,0,0.000000000,0
Total,Census Place,4644032,Mountain Plains,"Mountain Plains, SD",188,R,NGSO Satellite,1.000000000,1.000000000,1.000000000,1.000000000,0,0
Total,Census Place,4644032,Mountain Plains,"Mountain Plains, SD",188,B,NGSO Satellite,1.000000000,1.000000000,1.000000000,1.000000000,0,0
Total,Census Place,4644032,Mountain Plains,"Mountain Plains, SD",188,R,All Fixed Wireless,0.978723404,0.207446809,0.095744681,0,0,0
Total,Census Place,4644032,Mountain Plains,"Mountain Plains, SD",188,B,All Fixed Wireless,0.989361702,0.361702128,0.101063830,0,0.000000000,0
Total,Census Place,4644032,Mountain Plains,"Mountain Plains, SD",188,R,Unlicensed Fixed Wireless,0.047872340,0.047872340,0.042553191,0.000000000,0,0
Total,Census Place,4644032,Mountain Plains,"Mountain Plains, SD",188,B,Unlicensed Fixed Wireless,0.037234043,0.037234043,0.037234043,0,0,0
Total,Census Place,4644032,Mountain Plains,"Mountain Plains, SD",188,R,Licensed Fixed Wireless,0.973404255,0.159574468,0.053191489,0,0.000000000,0
Total,Census Place,4644032,Mountain Plains,"Mountain Plains, SD",188,B,Licensed Fixed Wireless,0.984042553,0.351063830,0.063829787,0,0,0
Total,Census Place,4644032,Mountain Plains,"Mountain Plains, SD",188,R,Other,0,0,0.000000000,0,0,0
Total,Census Place,4644032,Mountain Plains,"Mountain Plains, SD",188,B,Other,0,0,0,0,0,0.000000000
Total,Census Place,4644100,Mount Vernon,"Mount Vernon, SD",259,R,Any Technology,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000
Total,Census Place,4644100,Mount Vernon,"Mount Vernon, SD",259,B,Any Technology,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000
Total,Census Place,4644100,Mount Vernon,"Mount Vernon, SD",259,R,All Wired,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000
Total,Census Place,4644100,Mount Vernon,"Mount Vernon, SD",259,B,All Wired,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000
Total,Census Place,4644100,Mount Vernon,"Mount Vernon, SD",259,R,Any Terrestrial,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000
Total,Census Place,4644100,Mount Vernon,"Mount Vernon, SD",259,B,Any Terrestrial,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000
Total,Census Place,4644100,Mount Vernon,"Mount Vernon, SD",259,R,All Wired and Licensed Fixed Wireless,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000
Total,Census Place,4644100,Mount Vernon,"Mount Vernon, SD",259,B,All Wired and Licensed Fixed Wireless,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000
Total,Census Place,4644100,Mount Vernon,"Mount Vernon, SD",259,R,Copper,0,0,0,0.000000000,0,0
Total,Census Place,4644100,Mount Vernon,"Mount Vernon, SD",259,B,Copper,0.000000000,0,0,0,0,0
Total,Census Place,4644100,Mount Vernon,"Mount Vernon, SD",259,R,Cable/Fiber,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000
Total,Census Place,4644100,Mount Vernon,"Mount Vernon, SD",259,B,Cable/Fiber,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000
Total,Census Place,4644100,Mount Vernon,"Mount Vernon, SD",259,R,Cable,0,0,0,0.000000000,0,0
Total,Census Place,4644100,Mount Vernon,"Mount Vernon, SD",259,B,Cable,0,0,0,0,0.000000000,0
Total,Census Place,4644100,Mount Vernon,"Mount Vernon, SD",259,R,Fiber,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000
Total,Census Place,4644100,Mount Vernon,"Mount Vernon, SD",259,B,Fiber,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000
Total,Census Place,4644100,Mount Vernon,"Mount Vernon, SD",259,R,All Satellite,1.000000000,1.000000000,1.000000000,1.000000000,0,0.000000000
Total,Census Place,4644100,Mount Vernon,"Mount Vernon, SD",259,B,All Satellite,1.000000000,1.000000000,1.000000000,1.000000000,0,0
Total,Census Place,4644100,Mount Vernon,"Mount Vernon, SD",259,R,GSO Satellite,1.000000000,1.000000000,1.000000000,0,0,0
Total,Census Place,4644100,Mount Vernon,"Mount Vernon, SD",259,B,GSO Satellite,1.000000000,1.000000000,1.000000000,0,0.000000000,0
Total,Census Place,4644100,Mount Vernon,"Mount Vernon, SD",259,R,NGSO Satellite,1.000000000,1.000000000,1.000000000,1.000000000,0,0.000000000
Total,Census Place,4644100,Mount Vernon,"Mount Vernon, SD",259,B,NGSO Satellite,1.000000000,1.000000000,1.000000000,1.000000000,0,0.000000000
Total,Census Place,4644100,Mount Vernon,"Mount Vernon, SD",259,R,All Fixed Wireless,1.000000000,1.000000000,1.000000000,1.000000000,0.000000000,0
Total,Census Place,4644100,Mount Vernon,"Mount Vernon, SD",259,B,All Fixed Wireless,1.000000000,1.000000000,1.000000000,1.000000000,0.000000000,0
Total,Census Place,4644100,Mount Vernon,"Mount Vernon, SD",259,R,Unlicensed Fixed Wireless,0,0,0,0.000000000,0,0
Total,Census Place,4644100,Mount Vernon,"Mount Vernon, SD",259,B,Unlicensed Fixed Wireless,0,0,0,0,0,0.000000000
Total,Census Place,4644100,Mount Vernon,"Mount Vernon, SD",259,R,Licensed Fixed Wireless,1.000000000,1.000000000,1.000000000,1.000000000,0.000000000,0
Total,Census Place,4644100,Mount Vernon,"Mount Vernon, SD",259,B,Licensed Fixed Wireless,1.000000000,1.000000000,1.000000000,1.000000000,0,0
Total,Census Place,4644100,Mount Vernon,"Mount Vernon, SD",259,R,Other,0.000000000,0,0,0,0,0
