area_data_type,geography_type,geography_id,geography_desc,geography_desc_full,total_units,biz_res,technology,speed_02_02,speed_10_1,speed_25_3,speed_100_20,speed_250_25,speed_1000_100
Nontribal,Census Place,4967770,Santaquin,"Santaquin, UT",5102,R,Any Technology,1.000000000,1.000000000,1.000000000,1.000000000,0.999411995,0.989219914
Nontribal,Census Place,4967770,Santaquin,"Santaquin, UT",5102,B,Any Technology,1.000000000,1.000000000,1.000000000,1.000000000,0.999411995,0.989219914
Nontribal,Census Place,4967770,Santaquin,"Santaquin, UT",5102,R,All Wired,0.993531948,0.990395923,0.989611917,0.989611917,0.989611917,0.989219914
Nontribal,Census Place,4967770,Santaquin,"Santaquin, UT",5102,B,All Wired,0.993531948,0.990395923,0.989611917,0.989611917,0.989611917,0.989219914
Nontribal,Census Place,4967770,Santaquin,"Santaquin, UT",5102,R,Any Terrestrial,0.999803998,0.999803998,0.999803998,0.999411995,0.999411995,0.989219914
Nontribal,Census Place,4967770,Santaquin,"Santaquin, UT",5102,B,Any Terrestrial,1.000000000,1.000000000,0.999803998,0.999411995,0.999411995,0.989219914
Nontribal,Census Place,4967770,Santaquin,"Santaquin, UT",5102,R,All Wired and Licensed Fixed Wireless,0.994315955,0.993335947,0.993139945,0.990199922,0.989611917,0.989219914
Nontribal,Census Place,4967770,Santaquin,"Santaquin, UT",5102,B,All Wired and Licensed Fixed Wireless,0.999019992,0.996863975,0.995687966,0.990003920,0.989611917,0.989219914
Nontribal,Census Place,4967770,Santaquin,"Santaquin, UT",5102,R,Copper,0.654449236,0.233633869,0.050764406,0,0.000000000,0
Nontribal,Census Place,4967770,Santaquin,"Santaquin, UT",5102,B,Copper,0.654449236,0.233633869,0.050960408,0,0.000000000,0
Nontribal,Census Place,4967770,Santaquin,"Santaquin, UT",5102,R,Cable/Fiber,0.989611917,0.989611917,0.989611917,0.989611917,0.989611917,0.989219914
Nontribal,Census Place,4967770,Santaquin,"Santaquin, UT",5102,B,Cable/Fiber,0.989611917,0.989611917,0.989611917,0.989611917,0.989611917,0.989219914
Nontribal,Census Place,4967770,Santaquin,"Santaquin, UT",5102,R,Cable,0.786554292,0.786554292,0.786554292,0.786554292,0.786554292,0.786554292
Nontribal,Census Place,4967770,Santaquin,"Santaquin, UT",5102,B,Cable,0.786554292,0.786554292,0.786554292,0.786554292,0.786554292,0.786554292
